Node	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
31/12/2010 07:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 08:00	0	0	0	0	0	0	0.0048	0	0.0115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0
31/12/2010 08:30	0	0.064	0	0	0	0	0.0904	0	0.3315	0	0	0	0.02	0	0	0	0.0648	0	0	0	0	0.0945	0	0.0128	0	0	0.3608	0.068	0	0	0	0	0
31/12/2010 09:00	0	0.304	0	0	0	0	0.2128	0	0.9735	0	0	0	0.2728	0	0	0	0.1176	0	0	0	0	0.517	0	0.1	0	0	0.7256	0.3176	0	0	0	0	0
31/12/2010 09:30	0	0.7592	0	0.0136	0	0	0.9016	0	2.0875	0	0	0	0.6472	0	0	0	0.4816	0	0	0	0	1.057	0	0.28	0	0	1.244	1.5048	0	0	0	0	0
31/12/2010 10:00	0	0.864	0	0.0232	0	0	1.516	0	2.46	0	0	0	0.7992	0	0	0	1.4936	0	0	0	0	1.3825	0	0.392	0	0	1.5312	1.9912	0	0	0	0	0
31/12/2010 10:30	0	1.2072	0	0.0304	0	0	2.08	0	2.6195	0	0	0	1.0096	0	0	0	2.06	0	0	0	0	1.686	0	0.5288	0	0	1.768	2.4168	0	0	0	0	0
31/12/2010 11:00	0	1.5856	0	0.2912	0	0	2.4176	0	2.624	0	0	0	1.8832	0	0	0	2.1608	0	0	0	0	1.8445	0	1.1064	0	0	1.84	2.62	0	0	0	0	0
31/12/2010 11:30	0	1.644	0	0.4656	0	0	2.6056	0	2.6765	0	0	0	2.5576	0	0	0	2.2968	0	0	0	0	1.998	0	1.384	0	0	1.9216	2.856	0	0	0	0	0
31/12/2010 12:00	0	1.6704	0	0.5552	0	0	2.6896	0	2.6895	0	0	0	2.5576	0	0	0	2.3624	0	0	0	0	2.0535	0	1.5824	0	0	1.9232	2.9712	0	0	0	0	0
31/12/2010 12:30	0	1.6504	0	0.5864	0	0	2.7432	0	2.6885	0	0	0	2.668	0	0	0	2.4256	0	0	0	0	2.052	0	1.6968	0	0	1.9264	2.9984	0	0	0	0	0
31/12/2010 13:00	0	1.5888	0	0.5976	0	0	2.7128	0	2.6735	0	0	0	2.5576	0	0	0	2.4024	0	0	0	0	1.982	0	1.7952	0	0	1.9272	2.9832	0	0	0	0	0
31/12/2010 13:30	0	1.4888	0	0.5992	0	0	2.6376	0	2.6445	0	0	0	2.432	0	0	0	2.332	0	0	0	0	1.8935	0	1.8504	0	0	1.7824	2.9384	0	0	0	0	0
31/12/2010 14:00	0	1.3408	0	0.5904	0	0	2.34	0	2.621	0	0	0	2.4312	0	0	0	2.2328	0	0	0	0	1.7705	0	1.8856	0	0	1.5936	2.8984	0	0	0	0	0
31/12/2010 14:30	0	1.1568	0	0.5616	0	0	2.0504	0	2.581	0	0	0	2.188	0	0	0	2.032	0	0	0	0	1.5845	0	1.86	0	0	1.3632	2.7112	0	0	0	0	0
31/12/2010 15:00	0	0.9384	0	0.5152	0	0	1.8272	0	2.513	0	0	0	1.9688	0	0	0	1.4616	0	0	0	0	1.339	0	1.716	0	0	1.0792	2.4552	0	0	0	0	0
31/12/2010 15:30	0	0.688	0	0.4552	0	0	1.5216	0	2.3505	0	0	0	1.3232	0	0	0	0.7392	0	0	0	0	1.0515	0	1.6168	0	0	0.736	2.1384	0	0	0	0	0
31/12/2010 16:00	0	0.4176	0	0.3712	0	0	1.0144	0	2.051	0	0	0	0.1424	0	0	0	0.412	0	0	0	0	0.7335	0	1.4016	0	0	0.3464	1.72	0	0	0	0	0
31/12/2010 16:30	0	0.176	0	0.244	0	0	0.5816	0	1.55	0	0	0	0.0528	0	0	0	0.2832	0	0	0	0	0.396	0	1.048	0	0	0.1304	1.1896	0	0	0	0	0
31/12/2010 17:00	0	0.0344	0	0.0856	0	0	0.0776	0	0.766	0	0	0	0.0104	0	0	0	0.0696	0	0	0	0	0.118	0	0.576	0	0	0.0176	0.5136	0	0	0	0	0
31/12/2010 17:30	0	0	0	0	0	0	0.0088	0	0.0305	0	0	0	0	0	0	0	0.0064	0	0	0	0	0	0	0.0472	0	0	0	0.0064	0	0	0	0	0
31/12/2010 18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 18:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 19:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 20:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 21:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 22:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31/12/2010 23:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 00:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 01:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 02:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 03:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 04:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 05:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 06:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 07:30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01/01/2011 08:30	0	0.012	0	0	0	0	0.0768	0	0.0155	0	0	0	0.0264	0	0	0	0.0688	0	0	0	0	0.037	0	0.016	0	0	0.0344	0.056	0	0	0	0	0
01/01/2011 09:00	0	0.0632	0	0.0112	0	0	0.1928	0	0.18	0	0	0	0.1504	0	0	0	0.1816	0	0	0	0	0.159	0	0.108	0	0	0.1448	0.1816	0	0	0	0	0
01/01/2011 09:30	0	0.1384	0	0.032	0	0	0.244	0	0.223	0	0	0	0.2648	0	0	0	0.2328	0	0	0	0	0.234	0	0.1672	0	0	0.216	0.3016	0	0	0	0	0
01/01/2011 10:00	0	0.2104	0	0.0704	0	0	0.3768	0	0.376	0	0	0	0.3024	0	0	0	0.36	0	0	0	0	0.3165	0	0.3032	0	0	0.2944	0.4	0	0	0	0	0
01/01/2011 10:30	0	0.36	0	0.1176	0	0	0.4864	0	1.448	0	0	0	0.4248	0	0	0	0.4648	0	0	0	0	0.43	0	0.4416	0	0	0.4064	0.556	0	0	0	0	0
01/01/2011 11:00	0	0.4144	0	0.1528	0	0	0.6648	0	1.758	0	0	0	0.6608	0	0	0	0.6344	0	0	0	0	0.596	0	0.5656	0	0	0.5728	0.7408	0	0	0	0	0
01/01/2011 11:30	0	0.4568	0	0.1752	0	0	0.76	0	0.8035	0	0	0	0.4848	0	0	0	0.7272	0	0	0	0	0.6175	0	0.6336	0	0	0.6064	0.6344	0	0	0	0	0
01/01/2011 12:00	0	0.3936	0	0.1408	0	0	0.4712	0	0.562	0	0	0	0.4048	0	0	0	0.7048	0	0	0	0	0.673	0	0.5328	0	0	0.636	0.464	0	0	0	0	0
01/01/2011 12:30	0	0.3776	0	0.1208	0	0	0.3592	0	0.351	0	0	0	0.424	0	0	0	0.4248	0	0	0	0	0.396	0	0.4584	0	0	0.368	0.5024	0	0	0	0	0
01/01/2011 13:00	0	0.4008	0	0.1208	0	0	0.5368	0	0.4125	0	0	0	0.4112	0	0	0	0.516	0	0	0	0	0.4695	0	0.4808	0	0	0.448	0.556	0	0	0	0	0
01/01/2011 13:30	0	0.4216	0	0.1648	0	0	0.6304	0	0.453	0	0	0	0.46	0	0	0	0.6008	0	0	0	0	0.4725	0	0.6144	0	0	0.4592	0.5512	0	0	0	0	0
01/01/2011 14:00	0	0.3736	0	0.1432	0	0	0.6464	0	0.4955	0	0	0	0.6968	0	0	0	0.624	0	0	0	0	0.6395	0	0.556	0	0	0.6064	0.6536	0	0	0	0	0
01/01/2011 14:30	0	0.4032	0	0.1376	0	0	0.884	0	0.6155	0	0	0	0.4752	0	0	0	0.8624	0	0	0	0	0.5045	0	0.5264	0	0	0.4688	0.5496	0	0	0	0	0
01/01/2011 15:00	0	0.1736	0	0.076	0	0	0.744	0	0.335	0	0	0	0.3848	0	0	0	0.6904	0	0	0	0	0.4015	0	0.3256	0	0	0.3744	0.5024	0	0	0	0	0
01/01/2011 15:30	0	0.1576	0	0.0336	0	0	0.2424	0	0.245	0	0	0	0.16	0	0	0	0.232	0	0	0	0	0.197	0	0.164	0	0	0.1728	0.2216	0	0	0	0	0
01/01/2011 16:00	0	0.0552	0	0.0144	0	0	0.1544	0	0.129	0	0	0	0.1056	0	0	0	0.152	0	0	0	0	0.123	0	0.112	0	0	0.1048	0.1408	0	0	0	0	0
