timestamp,total_consumo,total_pv,consumo_liquido
2011-12-02 05:30:00,13.072999999999999,0.0,13.072999999999999
2011-12-02 06:00:00,11.359000000000002,0.0,11.359000000000002
2011-12-02 06:30:00,12.522999999999998,0.0,12.522999999999998
2011-12-02 07:00:00,16.733,0.0,16.733
2011-12-02 07:30:00,15.216666666666669,0.0,15.216666666666669
2011-12-02 08:00:00,15.160333333333332,0.3427666666666667,14.817566666666666
2011-12-02 08:30:00,19.637,2.0203666666666664,17.616633333333333
2011-12-02 09:00:00,22.78,5.776933333333332,17.00306666666667
2011-12-02 09:30:00,26.379666666666665,9.835433333333333,16.54423333333333
2011-12-02 10:00:00,22.616000000000003,12.748499999999998,9.867500000000005
2011-12-02 10:30:00,21.80933333333333,15.625966666666669,6.183366666666663
2011-12-02 11:00:00,20.210333333333338,17.915266666666664,2.295066666666674
2011-12-02 11:30:00,19.075333333333333,19.2071,0.8
2011-12-02 12:00:00,21.299333333333333,19.833066666666664,1.4662666666666695
2011-12-02 12:30:00,23.032000000000007,20.027399999999997,3.0046000000000106
2011-12-02 13:00:00,18.732333333333333,19.66943333333333,0.8
2011-12-02 13:30:00,23.278333333333336,19.007766666666665,4.270566666666671
2011-12-02 14:00:00,21.19966666666667,17.923166666666667,3.276500000000002
2011-12-02 14:30:00,18.839000000000002,15.542966666666667,3.2960333333333356
2011-12-02 15:00:00,22.730000000000004,13.116733333333334,9.61326666666667
2011-12-02 15:30:00,27.296666666666663,9.809533333333334,17.48713333333333
2011-12-02 16:00:00,26.092333333333332,6.489433333333334,19.602899999999998
2011-12-02 16:30:00,28.590666666666667,3.5990333333333333,24.991633333333333
2011-12-02 17:00:00,33.68933333333333,1.0365,32.652833333333334
2011-12-02 17:30:00,33.983000000000004,0.0265,33.956500000000005
2011-12-02 18:00:00,32.971999999999994,0.0,32.971999999999994
2011-12-02 18:30:00,26.793999999999997,0.0,26.793999999999997
2011-12-02 19:00:00,29.917,0.0,29.917
2011-12-02 19:30:00,29.56233333333333,0.0,29.56233333333333
2011-12-02 20:00:00,28.886333333333337,0.0,28.886333333333337
2011-12-02 20:30:00,27.827333333333332,0.0,27.827333333333332
2011-12-02 21:00:00,25.021,0.0,25.021
2011-12-02 21:30:00,21.855333333333334,0.0,21.855333333333334
2011-12-02 22:00:00,20.049666666666667,0.0,20.049666666666667
2011-12-02 22:30:00,22.300333333333338,0.0,22.300333333333338
2011-12-02 23:00:00,27.895,0.0,27.895
2011-12-02 23:30:00,25.09166666666667,0.0,25.09166666666667
2011-12-03 00:00:00,22.907,0.0,22.907
2011-12-03 00:30:00,20.088666666666665,0.0,20.088666666666665
2011-12-03 01:00:00,19.904333333333334,0.0,19.904333333333334
2011-12-03 01:30:00,17.726666666666667,0.0,17.726666666666667
2011-12-03 02:00:00,14.721666666666666,0.0,14.721666666666666
2011-12-03 02:30:00,14.416666666666664,0.0,14.416666666666664
