timestamp,total_consumo,total_pv,consumo_liquido,hour,dayofweek,dayofyear,month,quarter,weekofyear
2010-10-01 00:00:00,24.596000000000004,0.0,24.596000000000004,0,4,274,10,4,39
2010-10-01 00:30:00,20.875,0.0,20.875,0,4,274,10,4,39
2010-10-01 01:00:00,16.268,0.0,16.268,1,4,274,10,4,39
2010-10-01 01:30:00,13.719000000000001,0.0,13.719000000000001,1,4,274,10,4,39
2010-10-01 02:00:00,14.437,0.0,14.437,2,4,274,10,4,39
2010-10-01 02:30:00,17.597,0.0,17.597,2,4,274,10,4,39
2010-10-01 03:00:00,15.564,0.0,15.564,3,4,274,10,4,39
2010-10-01 03:30:00,14.044,0.0,14.044,3,4,274,10,4,39
2010-10-01 04:00:00,17.304,0.0,17.304,4,4,274,10,4,39
2010-10-01 04:30:00,16.525,0.0,16.525,4,4,274,10,4,39
2010-10-01 05:00:00,24.598,0.0,24.598,5,4,274,10,4,39
2010-10-01 05:30:00,40.05199999999999,0.0,40.05199999999999,5,4,274,10,4,39
2010-10-01 06:00:00,30.061,0.0,30.061,6,4,274,10,4,39
2010-10-01 06:30:00,34.584999999999994,0.0,34.584999999999994,6,4,274,10,4,39
2010-10-01 07:00:00,40.287000000000006,0.6443,39.642700000000005,7,4,274,10,4,39
2010-10-01 07:30:00,38.314,4.630199999999999,33.6838,7,4,274,10,4,39
2010-10-01 08:00:00,50.099000000000004,12.709100000000003,37.3899,8,4,274,10,4,39
2010-10-01 08:30:00,51.071000000000005,22.7215,28.349500000000006,8,4,274,10,4,39
2010-10-01 09:00:00,48.368,31.157999999999998,17.210000000000004,9,4,274,10,4,39
2010-10-01 09:30:00,49.153999999999996,40.535799999999995,8.618200000000002,9,4,274,10,4,39
2010-10-01 10:00:00,61.817,47.391400000000004,14.425599999999996,10,4,274,10,4,39
2010-10-01 10:30:00,54.01700000000001,53.59460000000001,0.4224000000000032,10,4,274,10,4,39
2010-10-01 11:00:00,53.888999999999996,57.2559,0.0,11,4,274,10,4,39
2010-10-01 11:30:00,39.388999999999996,60.214999999999996,0.0,11,4,274,10,4,39
2010-10-01 12:00:00,40.409,62.604499999999994,0.0,12,4,274,10,4,39
2010-10-01 12:30:00,36.462999999999994,63.44800000000001,0.0,12,4,274,10,4,39
2010-10-01 13:00:00,41.352000000000004,62.1479,0.0,13,4,274,10,4,39
2010-10-01 13:30:00,32.129,61.140699999999995,0.0,13,4,274,10,4,39
2010-10-01 14:00:00,36.238,57.80459999999999,0.0,14,4,274,10,4,39
2010-10-01 14:30:00,39.085,53.557,0.0,14,4,274,10,4,39
2010-10-01 15:00:00,40.111,47.697900000000004,0.0,15,4,274,10,4,39
2010-10-01 15:30:00,48.194,41.4053,6.788700000000006,15,4,274,10,4,39
2010-10-01 16:00:00,53.30200000000001,33.8418,19.460200000000007,16,4,274,10,4,39
2010-10-01 16:30:00,56.143,25.309399999999997,30.833600000000004,16,4,274,10,4,39
2010-10-01 17:00:00,52.474999999999994,15.7802,36.694799999999994,17,4,274,10,4,39
2010-10-01 17:30:00,58.14900000000001,7.8712,50.277800000000006,17,4,274,10,4,39
2010-10-01 18:00:00,69.187,2.0658,67.1212,18,4,274,10,4,39
2010-10-01 18:30:00,78.57100000000001,0.0412,78.52980000000001,18,4,274,10,4,39
2010-10-01 19:00:00,64.07,0.0,64.07,19,4,274,10,4,39
2010-10-01 19:30:00,68.56,0.0,68.56,19,4,274,10,4,39
2010-10-01 20:00:00,59.016000000000005,0.0,59.016000000000005,20,4,274,10,4,39
2010-10-01 20:30:00,61.218,0.0,61.218,20,4,274,10,4,39
2010-10-01 21:00:00,55.403,0.0,55.403,21,4,274,10,4,39
2010-10-01 21:30:00,54.588,0.0,54.588,21,4,274,10,4,39
2010-10-01 22:00:00,43.761,0.0,43.761,22,4,274,10,4,39
2010-10-01 22:30:00,33.407,0.0,33.407,22,4,274,10,4,39
2010-10-01 23:00:00,31.61,0.0,31.61,23,4,274,10,4,39
2010-10-01 23:30:00,27.212999999999994,0.0,27.212999999999994,23,4,274,10,4,39
2010-10-02 00:00:00,24.475,0.0,24.475,0,5,275,10,4,39
2010-10-02 00:30:00,23.121,0.0,23.121,0,5,275,10,4,39
2010-10-02 01:00:00,18.055999999999997,0.0,18.055999999999997,1,5,275,10,4,39
2010-10-02 01:30:00,15.195,0.0,15.195,1,5,275,10,4,39
2010-10-02 02:00:00,14.867,0.0,14.867,2,5,275,10,4,39
2010-10-02 02:30:00,14.249999999999996,0.0,14.249999999999996,2,5,275,10,4,39
2010-10-02 03:00:00,15.391,0.0,15.391,3,5,275,10,4,39
2010-10-02 03:30:00,17.89,0.0,17.89,3,5,275,10,4,39
2010-10-02 04:00:00,13.524999999999999,0.0,13.524999999999999,4,5,275,10,4,39
2010-10-02 04:30:00,14.261,0.0,14.261,4,5,275,10,4,39
2010-10-02 05:00:00,23.602,0.0,23.602,5,5,275,10,4,39
2010-10-02 05:30:00,26.871,0.0,26.871,5,5,275,10,4,39
2010-10-02 06:00:00,34.357,0.0,34.357,6,5,275,10,4,39
2010-10-02 06:30:00,42.375,0.0,42.375,6,5,275,10,4,39
2010-10-02 07:00:00,31.793,0.6058,31.1872,7,5,275,10,4,39
2010-10-02 07:30:00,44.74300000000001,4.8171,39.92590000000001,7,5,275,10,4,39
2010-10-02 08:00:00,57.295,13.2791,44.0159,8,5,275,10,4,39
2010-10-02 08:30:00,58.141000000000005,23.340799999999998,34.800200000000004,8,5,275,10,4,39
2010-10-02 09:00:00,44.87500000000001,32.0567,12.818300000000008,9,5,275,10,4,39
2010-10-02 09:30:00,42.272999999999996,40.6338,1.6391999999999953,9,5,275,10,4,39
2010-10-02 10:00:00,59.319,47.149300000000004,12.169699999999999,10,5,275,10,4,39
2010-10-02 10:30:00,49.268,52.7285,0.0,10,5,275,10,4,39
2010-10-02 11:00:00,45.115,57.35770000000001,0.0,11,5,275,10,4,39
2010-10-02 11:30:00,52.987,59.93160000000001,0.0,11,5,275,10,4,39
2010-10-02 12:00:00,55.364,61.1456,0.0,12,5,275,10,4,39
2010-10-02 12:30:00,48.63900000000001,61.819199999999995,0.0,12,5,275,10,4,39
2010-10-02 13:00:00,50.882,61.224599999999995,0.0,13,5,275,10,4,39
2010-10-02 13:30:00,52.645999999999994,59.20779999999999,0.0,13,5,275,10,4,39
2010-10-02 14:00:00,53.89800000000001,57.1121,0.0,14,5,275,10,4,39
2010-10-02 14:30:00,50.248,52.025999999999996,0.0,14,5,275,10,4,39
2010-10-02 15:00:00,49.436,47.311899999999994,2.1241000000000057,15,5,275,10,4,39
2010-10-02 15:30:00,44.462,41.0259,3.4361000000000033,15,5,275,10,4,39
2010-10-02 16:00:00,59.784,33.4264,26.357599999999998,16,5,275,10,4,39
2010-10-02 16:30:00,52.016999999999996,24.886300000000002,27.130699999999994,16,5,275,10,4,39
2010-10-02 17:00:00,43.749,15.689999999999998,28.059000000000005,17,5,275,10,4,39
2010-10-02 17:30:00,54.182,7.511,46.671,17,5,275,10,4,39
2010-10-02 18:00:00,60.342,1.6465,58.695499999999996,18,5,275,10,4,39
2010-10-02 18:30:00,69.242,0.0205,69.2215,18,5,275,10,4,39
2010-10-02 19:00:00,70.36,0.0,70.36,19,5,275,10,4,39
2010-10-02 19:30:00,76.94800000000001,0.0,76.94800000000001,19,5,275,10,4,39
2010-10-02 20:00:00,70.26700000000001,0.0,70.26700000000001,20,5,275,10,4,39
2010-10-02 20:30:00,55.53099999999999,0.0,55.53099999999999,20,5,275,10,4,39
2010-10-02 21:00:00,57.50999999999999,0.0,57.50999999999999,21,5,275,10,4,39
2010-10-02 21:30:00,53.337,0.0,53.337,21,5,275,10,4,39
2010-10-02 22:00:00,52.071999999999996,0.0,52.071999999999996,22,5,275,10,4,39
2010-10-02 22:30:00,40.858,0.0,40.858,22,5,275,10,4,39
2010-10-02 23:00:00,40.915000000000006,0.0,40.915000000000006,23,5,275,10,4,39
2010-10-02 23:30:00,34.386,0.0,34.386,23,5,275,10,4,39
2010-10-03 00:00:00,27.909999999999997,0.0,27.909999999999997,0,6,276,10,4,39
2010-10-03 00:30:00,26.83,0.0,26.83,0,6,276,10,4,39
2010-10-03 01:00:00,23.321,0.0,23.321,1,6,276,10,4,39
2010-10-03 01:30:00,16.721,0.0,16.721,1,6,276,10,4,39
2010-10-03 02:00:00,16.904,0.0,16.904,2,6,276,10,4,39
2010-10-03 02:30:00,14.776,0.0,14.776,2,6,276,10,4,39
2010-10-03 03:00:00,15.063999999999998,0.0,15.063999999999998,3,6,276,10,4,39
2010-10-03 03:30:00,18.037,0.0,18.037,3,6,276,10,4,39
2010-10-03 04:00:00,15.068000000000001,0.0,15.068000000000001,4,6,276,10,4,39
2010-10-03 04:30:00,23.110000000000007,0.0,23.110000000000007,4,6,276,10,4,39
2010-10-03 05:00:00,23.915,0.0,23.915,5,6,276,10,4,39
2010-10-03 05:30:00,23.307,0.0,23.307,5,6,276,10,4,39
2010-10-03 06:00:00,22.358,0.0,22.358,6,6,276,10,4,39
2010-10-03 06:30:00,20.853,0.0,20.853,6,6,276,10,4,39
2010-10-03 07:00:00,29.171,0.7882,28.3828,7,6,276,10,4,39
2010-10-03 07:30:00,33.146,4.6369,28.5091,7,6,276,10,4,39
2010-10-03 08:00:00,38.23800000000001,13.1509,25.087100000000007,8,6,276,10,4,39
2010-10-03 08:30:00,54.480000000000004,20.8811,33.5989,8,6,276,10,4,39
2010-10-03 09:00:00,60.592,29.5663,31.0257,9,6,276,10,4,39
2010-10-03 09:30:00,64.50800000000001,34.3533,30.154700000000012,9,6,276,10,4,39
2010-10-03 10:00:00,69.693,42.9796,26.7134,10,6,276,10,4,39
2010-10-03 10:30:00,48.889,52.3493,0.0,10,6,276,10,4,39
2010-10-03 11:00:00,51.818000000000005,55.8716,0.0,11,6,276,10,4,39
2010-10-03 11:30:00,47.577999999999996,57.5432,0.0,11,6,276,10,4,39
2010-10-03 12:00:00,37.818,59.7593,0.0,12,6,276,10,4,39
2010-10-03 12:30:00,61.583,51.5647,10.018299999999996,12,6,276,10,4,39
2010-10-03 13:00:00,53.808,49.0604,4.7475999999999985,13,6,276,10,4,39
2010-10-03 13:30:00,56.086,53.425599999999996,2.6604000000000028,13,6,276,10,4,39
2010-10-03 14:00:00,46.518,49.034400000000005,0.0,14,6,276,10,4,39
2010-10-03 14:30:00,38.739000000000004,48.605599999999995,0.0,14,6,276,10,4,39
2010-10-03 15:00:00,47.059,46.498400000000004,0.5605999999999938,15,6,276,10,4,39
2010-10-03 15:30:00,40.818000000000005,39.1708,1.647200000000005,15,6,276,10,4,39
2010-10-03 16:00:00,43.900999999999996,32.7753,11.125699999999995,16,6,276,10,4,39
2010-10-03 16:30:00,48.982000000000006,24.1963,24.785700000000006,16,6,276,10,4,39
2010-10-03 17:00:00,58.785,15.2731,43.5119,17,6,276,10,4,39
2010-10-03 17:30:00,73.46,7.2574,66.20259999999999,17,6,276,10,4,39
2010-10-03 18:00:00,75.358,1.311,74.047,18,6,276,10,4,39
2010-10-03 18:30:00,73.14200000000001,0.011,73.13100000000001,18,6,276,10,4,39
2010-10-03 19:00:00,61.513999999999996,0.0,61.513999999999996,19,6,276,10,4,39
2010-10-03 19:30:00,58.321,0.0,58.321,19,6,276,10,4,39
2010-10-03 20:00:00,52.230000000000004,0.0,52.230000000000004,20,6,276,10,4,39
2010-10-03 20:30:00,51.662000000000006,0.0,51.662000000000006,20,6,276,10,4,39
2010-10-03 21:00:00,46.14,0.0,46.14,21,6,276,10,4,39
2010-10-03 21:30:00,48.150999999999996,0.0,48.150999999999996,21,6,276,10,4,39
2010-10-03 22:00:00,49.80799999999999,0.0,49.80799999999999,22,6,276,10,4,39
2010-10-03 22:30:00,42.641000000000005,0.0,42.641000000000005,22,6,276,10,4,39
2010-10-03 23:00:00,47.30199999999999,0.0,47.30199999999999,23,6,276,10,4,39
2010-10-03 23:30:00,39.859,0.0,39.859,23,6,276,10,4,39
2010-10-04 00:00:00,34.558,0.0,34.558,0,0,277,10,4,40
2010-10-04 00:30:00,30.157999999999998,0.0,30.157999999999998,0,0,277,10,4,40
2010-10-04 01:00:00,22.954,0.0,22.954,1,0,277,10,4,40
2010-10-04 01:30:00,18.411,0.0,18.411,1,0,277,10,4,40
2010-10-04 02:00:00,19.285999999999998,0.0,19.285999999999998,2,0,277,10,4,40
2010-10-04 02:30:00,20.238999999999997,0.0,20.238999999999997,2,0,277,10,4,40
2010-10-04 03:00:00,17.746000000000002,0.0,17.746000000000002,3,0,277,10,4,40
2010-10-04 03:30:00,16.786,0.0,16.786,3,0,277,10,4,40
2010-10-04 04:00:00,20.194,0.0,20.194,4,0,277,10,4,40
2010-10-04 04:30:00,16.687,0.0,16.687,4,0,277,10,4,40
2010-10-04 05:00:00,16.927,0.0,16.927,5,0,277,10,4,40
2010-10-04 05:30:00,23.266000000000005,0.0,23.266000000000005,5,0,277,10,4,40
2010-10-04 06:00:00,17.113,0.0,17.113,6,0,277,10,4,40
2010-10-04 06:30:00,21.07,0.0,21.07,6,0,277,10,4,40
2010-10-04 07:00:00,24.237,0.6017,23.635299999999997,7,0,277,10,4,40
2010-10-04 07:30:00,28.547,4.4604,24.0866,7,0,277,10,4,40
2010-10-04 08:00:00,46.742,12.9053,33.83669999999999,8,0,277,10,4,40
2010-10-04 08:30:00,55.378,22.9266,32.4514,8,0,277,10,4,40
2010-10-04 09:00:00,66.094,31.6567,34.43729999999999,9,0,277,10,4,40
2010-10-04 09:30:00,72.828,40.0746,32.753400000000006,9,0,277,10,4,40
2010-10-04 10:00:00,59.93900000000001,47.181000000000004,12.758000000000003,10,0,277,10,4,40
2010-10-04 10:30:00,68.74100000000001,51.9739,16.767100000000013,10,0,277,10,4,40
2010-10-04 11:00:00,52.751999999999995,56.689499999999995,0.0,11,0,277,10,4,40
2010-10-04 11:30:00,60.96199999999999,59.3664,1.5955999999999904,11,0,277,10,4,40
2010-10-04 12:00:00,53.941,60.6865,0.0,12,0,277,10,4,40
2010-10-04 12:30:00,60.266,59.1964,1.0696000000000012,12,0,277,10,4,40
2010-10-04 13:00:00,50.273,58.8861,0.0,13,0,277,10,4,40
2010-10-04 13:30:00,38.516,57.612300000000005,0.0,13,0,277,10,4,40
2010-10-04 14:00:00,33.026,55.0105,0.0,14,0,277,10,4,40
2010-10-04 14:30:00,29.505000000000003,51.070899999999995,0.0,14,0,277,10,4,40
2010-10-04 15:00:00,33.346,46.0198,0.0,15,0,277,10,4,40
2010-10-04 15:30:00,28.432,39.8392,0.0,15,0,277,10,4,40
2010-10-04 16:00:00,30.561999999999998,32.9589,0.0,16,0,277,10,4,40
2010-10-04 16:30:00,34.827,24.8159,10.011099999999999,16,0,277,10,4,40
2010-10-04 17:00:00,53.885,15.7964,38.0886,17,0,277,10,4,40
2010-10-04 17:30:00,61.22500000000001,7.677000000000001,53.54800000000001,17,0,277,10,4,40
2010-10-04 18:00:00,74.42699999999999,1.7468,72.6802,18,0,277,10,4,40
2010-10-04 18:30:00,66.608,0.0245,66.5835,18,0,277,10,4,40
2010-10-04 19:00:00,68.343,0.0,68.343,19,0,277,10,4,40
2010-10-04 19:30:00,66.573,0.0,66.573,19,0,277,10,4,40
2010-10-04 20:00:00,62.275,0.0,62.275,20,0,277,10,4,40
2010-10-04 20:30:00,54.57600000000001,0.0,54.57600000000001,20,0,277,10,4,40
2010-10-04 21:00:00,49.967,0.0,49.967,21,0,277,10,4,40
2010-10-04 21:30:00,46.16199999999999,0.0,46.16199999999999,21,0,277,10,4,40
2010-10-04 22:00:00,46.42099999999999,0.0,46.42099999999999,22,0,277,10,4,40
2010-10-04 22:30:00,39.766000000000005,0.0,39.766000000000005,22,0,277,10,4,40
2010-10-04 23:00:00,45.203,0.0,45.203,23,0,277,10,4,40
2010-10-04 23:30:00,33.791000000000004,0.0,33.791000000000004,23,0,277,10,4,40
2010-10-05 00:00:00,27.212999999999997,0.0,27.212999999999997,0,1,278,10,4,40
2010-10-05 00:30:00,23.951,0.0,23.951,0,1,278,10,4,40
2010-10-05 01:00:00,21.154,0.0,21.154,1,1,278,10,4,40
2010-10-05 01:30:00,15.988,0.0,15.988,1,1,278,10,4,40
2010-10-05 02:00:00,16.918,0.0,16.918,2,1,278,10,4,40
2010-10-05 02:30:00,18.562000000000005,0.0,18.562000000000005,2,1,278,10,4,40
2010-10-05 03:00:00,16.491,0.0,16.491,3,1,278,10,4,40
2010-10-05 03:30:00,18.189999999999998,0.0,18.189999999999998,3,1,278,10,4,40
2010-10-05 04:00:00,17.996,0.0,17.996,4,1,278,10,4,40
2010-10-05 04:30:00,18.880000000000003,0.0,18.880000000000003,4,1,278,10,4,40
2010-10-05 05:00:00,18.547,0.0,18.547,5,1,278,10,4,40
2010-10-05 05:30:00,27.329,0.0,27.329,5,1,278,10,4,40
2010-10-05 06:00:00,32.96199999999999,0.0,32.96199999999999,6,1,278,10,4,40
2010-10-05 06:30:00,35.059999999999995,0.0,35.059999999999995,6,1,278,10,4,40
2010-10-05 07:00:00,38.016,0.5458000000000001,37.4702,7,1,278,10,4,40
2010-10-05 07:30:00,45.03099999999999,4.6994,40.331599999999995,7,1,278,10,4,40
2010-10-05 08:00:00,49.948,13.3899,36.558099999999996,8,1,278,10,4,40
2010-10-05 08:30:00,54.459999999999994,24.081599999999998,30.378399999999996,8,1,278,10,4,40
2010-10-05 09:00:00,45.208000000000006,33.279900000000005,11.9281,9,1,278,10,4,40
2010-10-05 09:30:00,45.81699999999999,42.1285,3.6884999999999906,9,1,278,10,4,40
2010-10-05 10:00:00,50.15300000000001,49.1476,1.0054000000000158,10,1,278,10,4,40
2010-10-05 10:30:00,50.224,53.893100000000004,0.0,10,1,278,10,4,40
2010-10-05 11:00:00,51.165000000000006,57.504,0.0,11,1,278,10,4,40
2010-10-05 11:30:00,58.91900000000001,59.8309,0.0,11,1,278,10,4,40
2010-10-05 12:00:00,62.076,61.1059,0.9701000000000022,12,1,278,10,4,40
2010-10-05 12:30:00,51.916,60.3844,0.0,12,1,278,10,4,40
2010-10-05 13:00:00,50.550000000000004,59.6562,0.0,13,1,278,10,4,40
2010-10-05 13:30:00,44.94199999999999,57.5514,0.0,13,1,278,10,4,40
2010-10-05 14:00:00,41.76500000000001,54.535399999999996,0.0,14,1,278,10,4,40
2010-10-05 14:30:00,50.838,50.8694,0.0,14,1,278,10,4,40
2010-10-05 15:00:00,55.02499999999999,45.7507,9.27429999999999,15,1,278,10,4,40
2010-10-05 15:30:00,66.406,40.3433,26.062700000000007,15,1,278,10,4,40
2010-10-05 16:00:00,59.772000000000006,32.3967,27.375300000000003,16,1,278,10,4,40
2010-10-05 16:30:00,73.068,24.6175,48.4505,16,1,278,10,4,40
2010-10-05 17:00:00,58.675000000000004,15.651499999999999,43.023500000000006,17,1,278,10,4,40
2010-10-05 17:30:00,71.032,7.441700000000001,63.5903,17,1,278,10,4,40
2010-10-05 18:00:00,79.799,1.6097000000000001,78.1893,18,1,278,10,4,40
2010-10-05 18:30:00,80.34700000000001,0.016,80.331,18,1,278,10,4,40
2010-10-05 19:00:00,74.241,0.0,74.241,19,1,278,10,4,40
2010-10-05 19:30:00,78.77,0.0,78.77,19,1,278,10,4,40
2010-10-05 20:00:00,67.74,0.0,67.74,20,1,278,10,4,40
2010-10-05 20:30:00,62.663,0.0,62.663,20,1,278,10,4,40
2010-10-05 21:00:00,57.95,0.0,57.95,21,1,278,10,4,40
2010-10-05 21:30:00,59.212999999999994,0.0,59.212999999999994,21,1,278,10,4,40
2010-10-05 22:00:00,48.021,0.0,48.021,22,1,278,10,4,40
2010-10-05 22:30:00,43.06699999999999,0.0,43.06699999999999,22,1,278,10,4,40
2010-10-05 23:00:00,37.733000000000004,0.0,37.733000000000004,23,1,278,10,4,40
2010-10-05 23:30:00,27.079,0.0,27.079,23,1,278,10,4,40
2010-10-06 00:00:00,25.261999999999997,0.0,25.261999999999997,0,2,279,10,4,40
2010-10-06 00:30:00,22.457,0.0,22.457,0,2,279,10,4,40
2010-10-06 01:00:00,18.208000000000002,0.0,18.208000000000002,1,2,279,10,4,40
2010-10-06 01:30:00,17.469,0.0,17.469,1,2,279,10,4,40
2010-10-06 02:00:00,15.559000000000001,0.0,15.559000000000001,2,2,279,10,4,40
2010-10-06 02:30:00,17.921,0.0,17.921,2,2,279,10,4,40
2010-10-06 03:00:00,17.661,0.0,17.661,3,2,279,10,4,40
2010-10-06 03:30:00,14.769,0.0,14.769,3,2,279,10,4,40
2010-10-06 04:00:00,15.143,0.0,15.143,4,2,279,10,4,40
2010-10-06 04:30:00,16.823,0.0,16.823,4,2,279,10,4,40
2010-10-06 05:00:00,20.28,0.0,20.28,5,2,279,10,4,40
2010-10-06 05:30:00,29.427,0.0,29.427,5,2,279,10,4,40
2010-10-06 06:00:00,37.398,0.0,37.398,6,2,279,10,4,40
2010-10-06 06:30:00,39.891,0.0,39.891,6,2,279,10,4,40
2010-10-06 07:00:00,32.835,0.4395,32.3955,7,2,279,10,4,40
2010-10-06 07:30:00,47.382999999999996,3.8596999999999997,43.5233,7,2,279,10,4,40
2010-10-06 08:00:00,53.294,11.8081,41.4859,8,2,279,10,4,40
2010-10-06 08:30:00,65.06500000000001,20.7646,44.30040000000001,8,2,279,10,4,40
2010-10-06 09:00:00,50.762,29.6168,21.1452,9,2,279,10,4,40
2010-10-06 09:30:00,48.853,36.4511,12.401900000000005,9,2,279,10,4,40
2010-10-06 10:00:00,58.033,43.592200000000005,14.440799999999996,10,2,279,10,4,40
2010-10-06 10:30:00,51.92400000000001,47.458,4.466000000000008,10,2,279,10,4,40
2010-10-06 11:00:00,68.84700000000001,51.878600000000006,16.968400000000003,11,2,279,10,4,40
2010-10-06 11:30:00,70.275,53.9568,16.318200000000004,11,2,279,10,4,40
2010-10-06 12:00:00,69.35100000000001,56.7785,12.572500000000012,12,2,279,10,4,40
2010-10-06 12:30:00,65.24199999999999,57.33550000000001,7.90649999999998,12,2,279,10,4,40
2010-10-06 13:00:00,55.089,58.1545,0.0,13,2,279,10,4,40
2010-10-06 13:30:00,56.531,56.471700000000006,0.05929999999999325,13,2,279,10,4,40
2010-10-06 14:00:00,58.437999999999995,54.341300000000004,4.096699999999991,14,2,279,10,4,40
2010-10-06 14:30:00,53.033,49.9696,3.0634000000000015,14,2,279,10,4,40
2010-10-06 15:00:00,57.77999999999999,45.3656,12.414399999999986,15,2,279,10,4,40
2010-10-06 15:30:00,72.34100000000001,38.6986,33.64240000000001,15,2,279,10,4,40
2010-10-06 16:00:00,59.19800000000001,31.311799999999998,27.88620000000001,16,2,279,10,4,40
2010-10-06 16:30:00,72.619,22.403100000000002,50.2159,16,2,279,10,4,40
2010-10-06 17:00:00,65.76599999999999,13.3678,52.39819999999999,17,2,279,10,4,40
2010-10-06 17:30:00,69.427,5.8865,63.54050000000001,17,2,279,10,4,40
2010-10-06 18:00:00,84.07,1.5063,82.5637,18,2,279,10,4,40
2010-10-06 18:30:00,76.68799999999999,0.018,76.66999999999999,18,2,279,10,4,40
2010-10-06 19:00:00,75.489,0.0,75.489,19,2,279,10,4,40
2010-10-06 19:30:00,62.798,0.0,62.798,19,2,279,10,4,40
2010-10-06 20:00:00,60.144000000000005,0.0,60.144000000000005,20,2,279,10,4,40
2010-10-06 20:30:00,51.694,0.0,51.694,20,2,279,10,4,40
2010-10-06 21:00:00,54.16,0.0,54.16,21,2,279,10,4,40
2010-10-06 21:30:00,47.69200000000001,0.0,47.69200000000001,21,2,279,10,4,40
2010-10-06 22:00:00,46.763000000000005,0.0,46.763000000000005,22,2,279,10,4,40
2010-10-06 22:30:00,37.053999999999995,0.0,37.053999999999995,22,2,279,10,4,40
2010-10-06 23:00:00,38.812,0.0,38.812,23,2,279,10,4,40
2010-10-06 23:30:00,35.506,0.0,35.506,23,2,279,10,4,40
2010-10-07 00:00:00,29.005000000000003,0.0,29.005000000000003,0,3,280,10,4,40
2010-10-07 00:30:00,26.521,0.0,26.521,0,3,280,10,4,40
2010-10-07 01:00:00,21.442,0.0,21.442,1,3,280,10,4,40
2010-10-07 01:30:00,17.585,0.0,17.585,1,3,280,10,4,40
2010-10-07 02:00:00,21.276,0.0,21.276,2,3,280,10,4,40
2010-10-07 02:30:00,20.139000000000003,0.0,20.139000000000003,2,3,280,10,4,40
2010-10-07 03:00:00,17.601,0.0,17.601,3,3,280,10,4,40
2010-10-07 03:30:00,17.609,0.0,17.609,3,3,280,10,4,40
2010-10-07 04:00:00,22.166,0.0,22.166,4,3,280,10,4,40
2010-10-07 04:30:00,17.286,0.0,17.286,4,3,280,10,4,40
2010-10-07 05:00:00,21.923000000000002,0.0,21.923000000000002,5,3,280,10,4,40
2010-10-07 05:30:00,27.959,0.0,27.959,5,3,280,10,4,40
2010-10-07 06:00:00,34.784,0.0,34.784,6,3,280,10,4,40
2010-10-07 06:30:00,45.720000000000006,0.0,45.720000000000006,6,3,280,10,4,40
2010-10-07 07:00:00,35.892999999999994,0.3549,35.53809999999999,7,3,280,10,4,40
2010-10-07 07:30:00,42.685,3.7323999999999993,38.952600000000004,7,3,280,10,4,40
2010-10-07 08:00:00,47.20600000000001,12.4686,34.73740000000001,8,3,280,10,4,40
2010-10-07 08:30:00,53.334,22.266099999999998,31.067900000000005,8,3,280,10,4,40
2010-10-07 09:00:00,51.05999999999999,31.667300000000004,19.392699999999984,9,3,280,10,4,40
2010-10-07 09:30:00,55.377,40.0276,15.349400000000003,9,3,280,10,4,40
2010-10-07 10:00:00,43.455,46.423500000000004,0.0,10,3,280,10,4,40
2010-10-07 10:30:00,50.419000000000004,53.4106,0.0,10,3,280,10,4,40
2010-10-07 11:00:00,52.326,57.7765,0.0,11,3,280,10,4,40
2010-10-07 11:30:00,54.697,59.7787,0.0,11,3,280,10,4,40
2010-10-07 12:00:00,52.748999999999995,56.74550000000001,0.0,12,3,280,10,4,40
2010-10-07 12:30:00,51.663000000000004,53.261700000000005,0.0,12,3,280,10,4,40
2010-10-07 13:00:00,54.708,51.63929999999999,3.068700000000007,13,3,280,10,4,40
2010-10-07 13:30:00,59.54600000000001,60.700199999999995,0.0,13,3,280,10,4,40
2010-10-07 14:00:00,60.92600000000001,54.967,5.95900000000001,14,3,280,10,4,40
2010-10-07 14:30:00,62.16199999999999,51.9391,10.222899999999989,14,3,280,10,4,40
2010-10-07 15:00:00,59.551,44.0103,15.540700000000001,15,3,280,10,4,40
2010-10-07 15:30:00,58.06999999999999,38.4362,19.633799999999994,15,3,280,10,4,40
2010-10-07 16:00:00,58.717999999999996,30.8094,27.908599999999996,16,3,280,10,4,40
2010-10-07 16:30:00,56.555,18.4284,38.126599999999996,16,3,280,10,4,40
2010-10-07 17:00:00,66.56299999999999,8.7363,57.82669999999999,17,3,280,10,4,40
2010-10-07 17:30:00,69.096,3.9458,65.1502,17,3,280,10,4,40
2010-10-07 18:00:00,73.49799999999999,0.9479,72.55009999999999,18,3,280,10,4,40
2010-10-07 18:30:00,105.29499999999999,0.0145,105.28049999999999,18,3,280,10,4,40
2010-10-07 19:00:00,78.077,0.0,78.077,19,3,280,10,4,40
2010-10-07 19:30:00,79.64200000000001,0.0,79.64200000000001,19,3,280,10,4,40
2010-10-07 20:00:00,78.09100000000001,0.0,78.09100000000001,20,3,280,10,4,40
2010-10-07 20:30:00,67.204,0.0,67.204,20,3,280,10,4,40
2010-10-07 21:00:00,60.510000000000005,0.0,60.510000000000005,21,3,280,10,4,40
2010-10-07 21:30:00,59.56099999999999,0.0,59.56099999999999,21,3,280,10,4,40
2010-10-07 22:00:00,59.456999999999994,0.0,59.456999999999994,22,3,280,10,4,40
2010-10-07 22:30:00,48.906,0.0,48.906,22,3,280,10,4,40
2010-10-07 23:00:00,40.992999999999995,0.0,40.992999999999995,23,3,280,10,4,40
