timestamp,Real,LSTM,Transformer,XGBoost,Prophet,Ensemble
2011-08-17 22:00:00,36.421,40.169212,39.037304,44.129307,40.65538458949281,41.184883606220424
2011-08-17 22:30:00,31.777,31.71478,36.82155,33.91089,39.17868889504251,34.91340919459289
2011-08-17 23:00:00,32.592,23.744934,36.82155,29.673199,37.99919686144565,31.095333580169925
2011-08-17 23:30:00,22.747999999999998,22.703568,34.605797,24.473223,36.679581689629316,28.513568593876272
2011-08-18 00:00:00,20.405,18.532696,34.605797,19.801405,34.783056901307305,25.544907933143673
2011-08-18 00:30:00,18.366,18.565979,18.199629,17.895748,32.02410821999546,20.864515770004324
2011-08-18 01:00:00,16.486,17.53533,18.199629,17.56719,28.376054619223133,19.766305959498364
2011-08-18 01:30:00,15.097999999999999,16.18963,19.665314,15.977178,24.10619395454421,18.405068193474754
2011-08-18 02:00:00,14.954999999999998,15.904851,19.665314,16.216372,19.7285270483598,17.55393580146135
2011-08-18 02:30:00,15.463999999999999,15.747966,21.032907,15.965859,15.88585356949525,16.99795990897679
2011-08-18 03:00:00,13.085,16.41702,21.032907,16.438427,13.191661943633088,16.81815860807258
2011-08-18 03:30:00,17.706,15.93617,22.153873,15.579257,12.072822241393377,16.454620226464087
2011-08-18 04:00:00,17.910999999999998,18.738453,22.153873,17.665873,12.653905913783088,18.00534260533736
2011-08-18 04:30:00,17.587,18.955658,23.274841,18.88326,14.713121324167762,19.06920862777612
2011-08-18 05:00:00,23.595,20.915743,23.274841,20.407793,17.721293681283598,20.67129924677428
2011-08-18 05:30:00,24.659,25.925226,24.560314,26.45046,20.953967516409982,24.829216140819163
2011-08-18 06:00:00,31.256,30.098907,24.560314,30.73656,23.648194797981017,27.83740863976586
2011-08-18 06:30:00,23.0514,32.729225,25.336784,33.136303,25.164712109863697,29.77966433590817
2011-08-18 07:00:00,32.3614,29.573591,25.336784,29.36993,25.115748962315724,27.73048382798208
2011-08-18 07:30:00,29.327499999999993,30.432997,25.438837,31.740616,23.42860224220303,28.382970165278966
2011-08-18 08:00:00,28.009099999999993,24.61753,25.438837,27.513695,20.332566882055573,24.83343855032334
2011-08-18 08:30:00,19.992599999999996,16.416681,22.258234,19.952278,16.27706178141301,18.71653360441244
2011-08-18 09:00:00,7.993299999999994,9.614011,22.258234,10.263089,11.806383989237538,12.99903752702726
2011-08-18 09:30:00,0.0,4.398349,6.5887613,1.0993166,7.426801770141136,4.483296526778121
2011-08-18 10:00:00,0.0,2.701993,6.5887613,-0.028010424,3.502030775119927,2.9005370497694027
2011-08-18 10:30:00,0.0,2.0684862,1.5691195,0.2407884,0.20362358686634963,1.0614843796600106
2011-08-18 11:00:00,0.0,2.1593065,1.5691195,0.5944223,-2.473786943984077,0.6800091980069249
2011-08-18 11:30:00,0.0,1.1138201,-0.020960864,0.62732404,-4.64144068602009,-0.3809687595020048
2011-08-18 12:00:00,0.0,1.4204035,-0.020960864,-0.015315113,-6.4147458494062555,-0.8205476326110601
2011-08-18 12:30:00,0.0,0.6174478,1.0504007,-0.20835406,-7.814798098667893,-1.146409371834919
2011-08-18 13:00:00,0.0,1.113164,1.0504007,0.03575224,-8.705956148447775,-1.099379492304113
2011-08-18 13:30:00,0.0,0.5305795,2.0977297,-0.021102007,-8.791763210328426,-1.0739045457361633
2011-08-18 14:00:00,0.0,1.2559824,2.0977259,-0.04773241,-7.674381970870634,-0.654895899119406
2011-08-18 14:30:00,0.0,1.1868219,3.005231,-0.011687336,-4.963766500092287,0.05355463493755997
2011-08-18 15:00:00,0.0,3.1875238,3.005231,-0.24094683,-0.40732501590049,1.4455131770648382
2011-08-18 15:30:00,0.0,7.7350035,4.296197,3.0444937,5.996776309427904,5.261111553512701
2011-08-18 16:00:00,18.946099999999994,10.924045,4.296197,6.323081,13.936980531542227,8.686946281314253
2011-08-18 16:30:00,26.360499999999995,26.4329,17.801966,22.455645,22.798490657601505,22.66798423037875
2011-08-18 17:00:00,21.833399999999997,31.978834,17.801966,28.294907,31.74958723999275,27.736274341415136
2011-08-18 17:30:00,28.117300000000007,33.925808,37.423206,31.876743,39.88719814222431,35.22860598764989
2011-08-18 18:00:00,47.0488,38.090874,37.423206,39.49912,46.40840402031688,39.95348890183621
2011-08-18 18:30:00,37.7816,48.86168,42.425198,46.855087,50.76655592215275,47.221428199057755
2011-08-18 19:00:00,51.22650000000001,45.8317,42.425198,45.449543,52.77337750563487,46.300786304262076
2011-08-18 19:30:00,44.0241,51.78074,43.483665,50.660763,52.62129910075955,49.7907308031484
2011-08-18 20:00:00,53.00999999999999,47.286312,43.483665,44.982132,50.82007825735186,46.44767529542416
2011-08-18 20:30:00,47.641999999999996,49.200012,41.250317,48.718185,48.06337538198942,47.09626544344747
2011-08-18 21:00:00,46.811,45.339848,41.250317,45.327,45.05871711890886,44.38524256161247
2011-08-18 21:30:00,45.512,42.289448,39.05323,46.372902,42.363507386402624,42.801130608974766
2011-08-18 22:00:00,44.145,38.939327,39.05323,40.67247,40.26796900624073,39.73114746426042
2011-08-18 22:30:00,35.71,33.63639,36.85615,37.928303,38.75353586621857,36.59140715189906
2011-08-18 23:00:00,28.349,26.531363,36.85615,36.238503,37.535472355595815,33.773096474852245
2011-08-18 23:30:00,23.186,21.964327,34.659077,22.313267,36.176529160275216,27.57333268518264
2011-08-19 00:00:00,20.819000000000003,19.960861,34.659077,20.06909,34.24000111674173,25.950944628174376
2011-08-19 00:30:00,19.208000000000002,18.321035,18.25984,18.113836,31.440458854501003,20.758545815504235
2011-08-19 01:00:00,17.268,17.645672,18.25984,17.71827,27.75130958901048,19.736937881677424
2011-08-19 01:30:00,17.180999999999997,16.51051,19.672834,16.524904,23.439942488066446,18.535264596696937
2011-08-19 02:00:00,16.340000000000003,16.860943,19.672834,16.629656,19.020452479634173,17.822821542432226
2011-08-19 02:30:00,13.908999999999999,16.283209,21.10763,15.900338,15.13573584415554,17.008443990272877
2011-08-19 03:00:00,14.295000000000002,16.091982,21.10763,16.004187,12.39937982839525,16.459043659604156
2011-08-19 03:30:00,16.394,16.725817,22.496645,15.831311,11.238355228558255,16.676311699754276
2011-08-19 04:00:00,15.294,18.503351,22.496645,17.103085,11.77733581330896,17.67727220555361
2011-08-19 04:30:00,14.665,19.06049,23.6241,18.455462,13.794633536854732,18.874222042438134
2011-08-19 05:00:00,21.422,21.233587,23.6241,20.712542,16.76117814771981,20.747449724876677
2011-08-19 05:30:00,21.106,26.202148,24.716957,24.871458,19.952619337571594,24.286261886860416
2011-08-19 06:00:00,25.737000000000002,28.164104,24.716957,30.710255,22.606114521989504,27.096542189290975
2011-08-19 06:30:00,27.846700000000002,30.449219,25.367775,27.013626,24.082505688040246,27.099776980405053
2011-08-19 07:00:00,26.4866,30.78293,25.367775,29.137228,23.99412736605313,27.808668140671593
2011-08-19 07:30:00,32.2137,26.400362,25.560753,27.545137,22.26838074600861,25.76345299742371
2011-08-19 08:00:00,29.0317,24.902086,25.560753,32.166325,19.134664012071113,26.08991669338422
2011-08-19 08:30:00,12.908200000000008,17.147827,22.260908,17.237858,15.042497928957674,17.892776784743603
2011-08-19 09:00:00,2.933599999999995,7.689557,22.260908,5.358367,10.536279698568135,10.74142108971327
2011-08-19 09:30:00,0.0,2.8157892,6.156024,2.6114206,6.122375697362203,4.1211600694400525
2011-08-19 10:00:00,0.0,2.4038553,6.156024,-0.6071349,2.164597326334544,2.290789428278917
2011-08-19 10:30:00,0.0,1.6829844,0.8787126,0.04336256,-1.1654097539600379,0.47637997570001867
2011-08-19 11:00:00,0.0,1.872468,0.8787126,0.32360548,-3.872922597717942,0.09640138798607582
2011-08-19 11:30:00,0.0,0.9925317,0.29848188,-0.2298842,-6.069094258501497,-0.8733233454601437
2011-08-19 12:00:00,0.0,1.4108248,0.29848188,-0.05958849,-7.869249700947531,-1.044902255850895
2011-08-19 12:30:00,0.0,0.6117639,0.920041,-0.032763537,-9.294405192999516,-1.4080797764788482
2011-08-19 13:00:00,0.0,1.0913706,0.920041,0.03430647,-10.208844169954375,-1.4225789094458738
2011-08-19 13:30:00,0.0,0.40473646,1.456708,-0.117549,-10.316038937669301,-1.571833721147978
2011-08-19 14:00:00,0.0,1.0458765,1.456708,-0.02975374,-9.218085893870931,-1.1474460728381288
2011-08-19 14:30:00,0.0,0.6813516,2.19777,-0.18530947,-6.524877667337837,-0.6221792826217694
2011-08-19 15:00:00,0.0,1.9506769,2.19777,-0.5784064,-1.983766096627761,0.5037306503004663
2011-08-19 15:30:00,13.739099999999993,5.8581133,3.0257826,3.5131216,4.407133761055928,4.265722695731064
2011-08-19 16:00:00,19.985800000000005,18.969334,3.0257826,17.716335,12.336310628926647,13.831771857408567
2011-08-19 16:30:00,15.591500000000003,25.767155,15.833211,23.357655,21.189007564922537,21.99925452931736
2011-08-19 17:00:00,32.2754,26.226439,15.833211,25.140074,30.13353940404732,24.37381171123661
2011-08-19 17:30:00,24.563299999999998,37.834087,36.56631,35.206776,38.26686239016938,36.86209929990372
2011-08-19 18:00:00,40.6499,35.993473,36.56631,33.226902,44.78607954124233,36.984817431148876
2011-08-19 18:30:00,40.5342,45.75594,42.63457,42.544876,49.1445581502863,44.77080785883908
2011-08-19 19:00:00,34.19970000000001,45.80975,42.63457,47.214123,51.154031925421954,46.55190014903691
2011-08-19 19:30:00,47.2964,43.14917,44.22196,42.261322,51.00693499055184,44.62662425462475
2011-08-19 20:00:00,58.356,46.280437,44.22196,48.62687,49.213022392607385,47.084239808881506
2011-08-19 20:30:00,50.75200000000001,50.880302,41.299213,52.07242,46.46594571667422,48.286012625076424
2011-08-19 21:00:00,44.539,46.67241,41.299213,46.84009,43.473216464702226,44.9308583449714
2011-08-19 21:30:00,38.542,42.695793,39.086376,43.20368,40.79221710917429,41.689776667696364
2011-08-19 22:00:00,37.932,37.159824,39.086376,38.69499,38.71314275956799,38.3337088299764
2011-08-19 22:30:00,33.708,31.849264,36.873535,32.88892,37.21739338124617,34.286567294406325
2011-08-19 23:00:00,25.912,25.505991,36.873535,33.715324,36.020193305957356,32.439783111400814
2011-08-19 23:30:00,23.070999999999998,21.785097,34.6607,20.88081,34.68424712267277,26.811808989721907
2011-08-20 00:00:00,19.688,20.756876,34.6607,19.448273,32.77279764467447,25.720444936905597
2011-08-20 00:30:00,18.485999999999997,17.61115,18.233284,18.29178,30.000357684336365,20.321207494339134
2011-08-20 01:00:00,16.897000000000002,17.448471,18.233284,16.640387,26.340270996490954,19.08434898428001
2011-08-20 01:30:00,13.828,16.58485,19.483185,16.428112,22.05985781308286,18.22260330207862
2011-08-20 02:00:00,15.565999999999999,15.975898,19.483185,14.444772,17.673138836171074,16.617471559510538
2011-08-20 02:30:00,14.838999999999999,16.310305,20.843784,15.734353,13.822931033216214,16.65806715538509
2011-08-20 03:00:00,15.864,16.430866,20.843784,15.511035,11.122737467962658,16.110377280130812
2011-08-20 03:30:00,15.615000000000002,17.264044,22.226498,16.015268,9.999440119263527,16.59219223498717
2011-08-20 04:00:00,17.755000000000003,18.539024,22.226498,17.193285,10.577619551207817,17.425429456425825
