timestamp,real_mean_horizon,LSTM_mean_horizon,Transformer_mean_horizon,XGBoost_mean_horizon,Prophet_mean_horizon,Ensemble_mean_horizon
2011-12-01 04:00:00,40.877,30.319859,33.87397,35.21605,35.957302732339606,33.80499038337017
2011-12-01 04:30:00,42.81,29.466274,34.042843,34.546303,36.50278390761908,33.42132078973225
2011-12-01 05:00:00,40.059,28.324371,34.151115,33.320866,37.2277395755491,32.71776491753785
2011-12-01 05:30:00,43.583000000000006,30.02087,34.189224,31.78333,38.057378321876584,32.44668116116118
2011-12-01 06:00:00,43.619,30.407629,34.249947,31.066235,38.86816726214475,32.27598728387307
2011-12-01 06:30:00,46.504999999999995,31.234339,34.283104,29.821161,39.517757681868304,31.982073257442103
2011-12-01 07:00:00,57.522,32.984528,34.40407,35.49527,39.880772019199455,35.46056904650144
2011-12-01 07:30:00,53.57299999999999,33.25774,34.433586,35.831383,39.88117422786259,35.67544736563134
2011-12-01 08:00:00,47.57410000000001,32.326073,34.450275,32.30311,39.51292673340318,33.50656144705476
2011-12-01 08:30:00,46.62750000000001,31.021008,34.361443,30.441006,38.843760772727585,32.16179101667912
2011-12-01 09:00:00,47.0522,30.281448,34.356407,30.492786,38.00130303549612,31.782949867347554
2011-12-01 09:30:00,34.639399999999995,30.0247,34.37028,29.48238,37.14533111626831,31.007461791325046
2011-12-01 10:00:00,31.770599999999995,31.493265,34.465157,30.895496,36.43338104631041,31.932863693852546
2011-12-01 10:30:00,19.437799999999996,32.85165,34.446877,31.578945,35.988413563453854,32.63300774664328
2011-12-01 11:00:00,9.999600000000008,35.80931,34.477978,32.151943,35.87640978567215,33.41086230003032
2011-12-01 11:30:00,3.285100000000007,37.633045,34.547417,29.872797,36.098883521738834,32.686905370712616
2011-12-01 12:00:00,0.0,37.566784,34.4463,30.046661,36.60118201981819,32.799450769453934
2011-12-01 12:30:00,11.293,39.083942,34.300392,31.994793,37.29323278120412,34.2964823594654
2011-12-01 13:00:00,14.594699999999996,40.555367,34.15693,31.273361,38.07622306632865,34.358616476986576
2011-12-01 13:30:00,19.835500000000025,39.958347,33.925663,30.9371,38.86741254997959,34.086435802182265
2011-12-01 14:00:00,21.985200000000006,40.397312,33.701466,32.94253,39.616194071887364,35.235718403246196
2011-12-01 14:30:00,25.151699999999998,40.061928,33.494938,34.787086,40.30734124583509,36.11907582327327
2011-12-01 15:00:00,34.51519999999999,40.70316,33.446102,40.48031,40.951300172972395,39.205728528873
2011-12-01 15:30:00,42.57229999999999,42.90748,33.453575,44.950188,41.565283833875725,42.22967581419383
2011-12-01 16:00:00,56.701800000000006,43.2388,33.448696,43.59931,42.151709375888785,41.835565539580614
2011-12-01 16:30:00,68.83959999999999,42.57096,33.579613,42.580456,42.68139076435997,41.305418080556095
