epoch,learning_rate,loss,mae,val_loss,val_mae
70,3.125000148429535e-05,0.005986687261611223,0.07992050796747208,0.004314780700951815,0.06549272686243057
71,3.125000148429535e-05,0.00598460016772151,0.07989399880170822,0.004293500445783138,0.06529782712459564
72,3.125000148429535e-05,0.00600203312933445,0.08005290478467941,0.004297426901757717,0.0652637630701065
73,3.125000148429535e-05,0.005982900038361549,0.07992668449878693,0.00427341228350997,0.06504133343696594
74,1.5625000742147677e-05,0.005910491570830345,0.07935978472232819,0.004222565796226263,0.06460359692573547
75,1.5625000742147677e-05,0.005888167768716812,0.07924123853445053,0.004230322781950235,0.06451378017663956
76,1.5625000742147677e-05,0.005879303440451622,0.07920534163713455,0.004236082546412945,0.06444796174764633
77,1.5625000742147677e-05,0.005897382274270058,0.07937874644994736,0.004243551753461361,0.06474874913692474
78,1.5625000742147677e-05,0.005871344357728958,0.07918044924736023,0.0042148977518081665,0.0646316334605217
79,1.5625000742147677e-05,0.005876976530998945,0.07925132662057877,0.004221232607960701,0.06456415355205536
80,1.5625000742147677e-05,0.0058814967051148415,0.0792309045791626,0.004224739968776703,0.0646003931760788
81,1.5625000742147677e-05,0.00587912043556571,0.07927343249320984,0.004218193236738443,0.06451310962438583
82,1.5625000742147677e-05,0.005881082266569138,0.07922235131263733,0.004219238646328449,0.06471946090459824
83,7.812500371073838e-06,0.005835740361362696,0.07894647866487503,0.0042081172578036785,0.0646110326051712
84,7.812500371073838e-06,0.005840140860527754,0.07898128032684326,0.004206959158182144,0.064629927277565
85,7.812500371073838e-06,0.005832846276462078,0.07896298170089722,0.004221257753670216,0.064714215695858
86,7.812500371073838e-06,0.0058207400143146515,0.07890409976243973,0.004212170839309692,0.06457964330911636
87,7.812500371073838e-06,0.005833367817103863,0.07894478738307953,0.004218641668558121,0.06469417363405228
88,7.812500371073838e-06,0.005816134158521891,0.07880301773548126,0.004198143258690834,0.06443130970001221
89,7.812500371073838e-06,0.005820004735141993,0.07887132465839386,0.004205536097288132,0.06455276161432266
90,7.812500371073838e-06,0.005830234847962856,0.07901271432638168,0.004199962131679058,0.06449731439352036
91,3.906250185536919e-06,0.005794194992631674,0.07869043946266174,0.004206162411719561,0.06462712585926056
92,3.906250185536919e-06,0.005799771286547184,0.07872423529624939,0.004203776363283396,0.06464949995279312
93,3.906250185536919e-06,0.005795689299702644,0.07872723788022995,0.004213310312479734,0.06476101279258728
94,3.906250185536919e-06,0.005788145121186972,0.07862456142902374,0.004200972616672516,0.06460468471050262
95,3.906250185536919e-06,0.005789617076516151,0.07871454209089279,0.004201629664748907,0.06458956748247147
96,3.906250185536919e-06,0.005787531845271587,0.07869388163089752,0.004201585426926613,0.06453457474708557
97,3.906250185536919e-06,0.005774682387709618,0.0785396546125412,0.0041982149705290794,0.06463180482387543
98,3.906250185536919e-06,0.0057849641889333725,0.07865060120820999,0.004204109311103821,0.06458619982004166
99,1.9531250927684596e-06,0.005779651924967766,0.07858693599700928,0.004197753965854645,0.06457356363534927
100,1.9531250927684596e-06,0.005792341660708189,0.0787496268749237,0.00419200211763382,0.06452994793653488
101,1.9531250927684596e-06,0.0057751331478357315,0.07861786335706711,0.0041948347352445126,0.06449136883020401
102,1.9531250927684596e-06,0.005781335756182671,0.07865410298109055,0.004192669410258532,0.06445185840129852
103,1.9531250927684596e-06,0.005777937360107899,0.0785866305232048,0.004191622603684664,0.06448512524366379
104,1.9531250927684596e-06,0.005780291743576527,0.07862110435962677,0.004189951345324516,0.06449113041162491
105,1.9531250927684596e-06,0.0057705785147845745,0.07853654772043228,0.004193675238639116,0.06454546749591827
106,1.9531250927684596e-06,0.005769433453679085,0.07854768633842468,0.00418998533859849,0.06441868096590042
107,9.999999974752427e-07,0.005761048756539822,0.0784950703382492,0.004189665894955397,0.0644993856549263
108,9.999999974752427e-07,0.005753842648118734,0.07844293862581253,0.00418870709836483,0.06443700194358826
109,9.999999974752427e-07,0.005767102353274822,0.07853909581899643,0.004190117120742798,0.06441833823919296
110,9.999999974752427e-07,0.0057593462988734245,0.07851395010948181,0.004190395586192608,0.06442394107580185
111,9.999999974752427e-07,0.005761872045695782,0.0784858763217926,0.004189629107713699,0.06442786753177643
112,9.999999974752427e-07,0.0057701729238033295,0.07853558659553528,0.004189089871942997,0.06437315046787262
113,9.999999974752427e-07,0.005767814815044403,0.0785074383020401,0.004191810265183449,0.06444667279720306
114,9.999999974752427e-07,0.005759435705840588,0.07846499979496002,0.0041903844103217125,0.0644630491733551
115,9.999999974752427e-07,0.005769803188741207,0.07856245338916779,0.004188348539173603,0.06445970386266708
116,9.999999974752427e-07,0.005766044370830059,0.07855117321014404,0.004189183935523033,0.06442830711603165
117,9.999999974752427e-07,0.005757210776209831,0.07843724638223648,0.00418865354731679,0.06440529972314835
118,9.999999974752427e-07,0.00576772540807724,0.07857216149568558,0.004188773222267628,0.06441140919923782
119,9.999999974752427e-07,0.005761327687650919,0.07853095233440399,0.004188586492091417,0.06439735740423203
120,9.999999974752427e-07,0.005767243914306164,0.07858820259571075,0.004187772516161203,0.06436673551797867
121,9.999999974752427e-07,0.0057602678425610065,0.0784943625330925,0.004188369028270245,0.06441173702478409
122,9.999999974752427e-07,0.005766863934695721,0.07853643596172333,0.004187264479696751,0.06441505253314972
123,9.999999974752427e-07,0.005758840590715408,0.07848615944385529,0.004188369959592819,0.06444063782691956
124,9.999999974752427e-07,0.005756712518632412,0.07847992330789566,0.004185336176306009,0.06439731270074844
125,9.999999974752427e-07,0.005764670670032501,0.07852916419506073,0.0041860854253172874,0.06442054361104965
126,9.999999974752427e-07,0.005760607775300741,0.07852327078580856,0.004184527788311243,0.06442497670650482
127,9.999999974752427e-07,0.0057572852820158005,0.0784783661365509,0.0041855331510305405,0.06443469226360321
128,9.999999974752427e-07,0.005750478710979223,0.07840408384799957,0.004187123849987984,0.0643819123506546
129,9.999999974752427e-07,0.0057653090916574,0.07849477976560593,0.00418687891215086,0.06441375613212585
130,9.999999974752427e-07,0.005755390040576458,0.07845079898834229,0.004185030236840248,0.06442894041538239
131,9.999999974752427e-07,0.005753260105848312,0.07841825485229492,0.004182756878435612,0.06441138684749603
132,9.999999974752427e-07,0.005758024286478758,0.07849031686782837,0.0041834344156086445,0.06441624462604523
133,9.999999974752427e-07,0.005760989151895046,0.0784793570637703,0.004183746408671141,0.06439612060785294
134,9.999999974752427e-07,0.005758299957960844,0.07846466451883316,0.004182844888418913,0.06438764929771423
135,9.999999974752427e-07,0.005756992846727371,0.07849729806184769,0.004183431621640921,0.06439469009637833
136,9.999999974752427e-07,0.0057629989460110664,0.07849294692277908,0.004185636527836323,0.06446699798107147
137,9.999999974752427e-07,0.005763172637671232,0.07853858917951584,0.004183195997029543,0.0644107535481453
138,9.999999974752427e-07,0.005752647761255503,0.078456349670887,0.004184691235423088,0.06440030038356781
139,9.999999974752427e-07,0.005761377047747374,0.07857108861207962,0.004182811360806227,0.06443354487419128
140,9.999999974752427e-07,0.005744473543018103,0.0784195214509964,0.004187915474176407,0.06441587209701538
141,9.999999974752427e-07,0.0057581751607358456,0.07849966734647751,0.004183003678917885,0.06439825892448425
142,9.999999974752427e-07,0.005746874958276749,0.0784081444144249,0.00418436573818326,0.06441985070705414
143,9.999999974752427e-07,0.005746082402765751,0.07840511202812195,0.004183873534202576,0.06445332616567612
144,9.999999974752427e-07,0.005745743867009878,0.07841899245977402,0.004182880744338036,0.06441769003868103
145,9.999999974752427e-07,0.005747884511947632,0.07841243594884872,0.004181951284408569,0.06445039063692093
146,9.999999974752427e-07,0.0057691605761647224,0.07853985577821732,0.004185695666819811,0.06443776190280914
147,9.999999974752427e-07,0.005755149759352207,0.07851205766201019,0.004182897508144379,0.06438039243221283
148,9.999999974752427e-07,0.005751277320086956,0.07845044136047363,0.004182330332696438,0.06434725970029831
149,9.999999974752427e-07,0.005736948922276497,0.07836461067199707,0.004182726144790649,0.06440527737140656
150,9.999999974752427e-07,0.005764442961663008,0.07853621989488602,0.004182219505310059,0.06436409056186676
151,9.999999974752427e-07,0.005753063131123781,0.0784473866224289,0.004182262346148491,0.06441174447536469
152,9.999999974752427e-07,0.005749478004872799,0.07843167334794998,0.004181690514087677,0.06443409621715546
153,9.999999974752427e-07,0.005744131747633219,0.07843855768442154,0.004181389696896076,0.0644434243440628
154,9.999999974752427e-07,0.005737830884754658,0.07834365963935852,0.004182697273790836,0.06442108750343323
155,9.999999974752427e-07,0.005751915741711855,0.0784795731306076,0.004181989934295416,0.06444543600082397
156,9.999999974752427e-07,0.005742333363741636,0.07840366661548615,0.004178911913186312,0.0644051730632782
157,9.999999974752427e-07,0.005758349318057299,0.07851531356573105,0.004179949872195721,0.06441396474838257
158,9.999999974752427e-07,0.005744666326791048,0.07841835170984268,0.0041801645420491695,0.06442822515964508
159,9.999999974752427e-07,0.0057504428550601006,0.07844669371843338,0.00418134918436408,0.06447190791368484
160,9.999999974752427e-07,0.005745676811784506,0.07846655696630478,0.004179405514150858,0.06443024426698685
161,9.999999974752427e-07,0.005735350772738457,0.0783744528889656,0.004179071635007858,0.06441639363765717
162,9.999999974752427e-07,0.005740961525589228,0.07838958501815796,0.004180836025625467,0.0644451230764389
163,9.999999974752427e-07,0.005753932520747185,0.07850996404886246,0.004181721713393927,0.0644427239894867
164,9.999999974752427e-07,0.005742038134485483,0.07841356098651886,0.004178369417786598,0.06442780792713165
165,9.999999974752427e-07,0.0057562775909900665,0.07850956171751022,0.004178806208074093,0.06438944488763809
166,9.999999974752427e-07,0.005736576393246651,0.07835669070482254,0.0041801417246460915,0.06438782811164856
167,9.999999974752427e-07,0.005739064887166023,0.07834561169147491,0.004175703972578049,0.06435642391443253
168,9.999999974752427e-07,0.005734164733439684,0.0783437192440033,0.0041786134243011475,0.06438413262367249
169,9.999999974752427e-07,0.005733767058700323,0.0783444344997406,0.0041787209920585155,0.06437095254659653
170,9.999999974752427e-07,0.00574104767292738,0.07835308462381363,0.004179555922746658,0.0644129067659378
171,9.999999974752427e-07,0.005738650448620319,0.07838975638151169,0.004176759161055088,0.06440558284521103
172,9.999999974752427e-07,0.00574691966176033,0.07848981767892838,0.004179076757282019,0.0644131451845169
173,9.999999974752427e-07,0.005748194642364979,0.07842455059289932,0.004177169408649206,0.06440217047929764
174,9.999999974752427e-07,0.0057476600632071495,0.0784577876329422,0.004178280010819435,0.06440834701061249
175,9.999999974752427e-07,0.005742399487644434,0.07842005044221878,0.004176484886556864,0.06435927003622055
176,9.999999974752427e-07,0.005746727809309959,0.07846170663833618,0.004176322836428881,0.06441112607717514
177,9.999999974752427e-07,0.005750040523707867,0.07845720648765564,0.004178996197879314,0.0643870010972023
178,9.999999974752427e-07,0.005754627287387848,0.07845765352249146,0.004177604801952839,0.06440576165914536
179,9.999999974752427e-07,0.005752394441515207,0.07847380638122559,0.004176563583314419,0.06438998132944107
180,9.999999974752427e-07,0.005739893298596144,0.07838674634695053,0.004176992457360029,0.064384326338768
181,9.999999974752427e-07,0.005734085571020842,0.07834414392709732,0.004177444148808718,0.06437093764543533
182,9.999999974752427e-07,0.0057243104092776775,0.0783088207244873,0.004176645539700985,0.06436919420957565
183,9.999999974752427e-07,0.005745586007833481,0.07841669768095016,0.0041756476275622845,0.0643739327788353
184,9.999999974752427e-07,0.005738226231187582,0.0783977210521698,0.004174749366939068,0.06439793109893799
185,9.999999974752427e-07,0.005737414117902517,0.07839570939540863,0.004178010392934084,0.06446603685617447
186,9.999999974752427e-07,0.005732508841902018,0.07833665609359741,0.004177739843726158,0.0643964409828186
187,9.999999974752427e-07,0.005736668594181538,0.0784088596701622,0.004174187313765287,0.0643528401851654
188,9.999999974752427e-07,0.005735721904784441,0.07833278179168701,0.0041756657883524895,0.0644024983048439
189,9.999999974752427e-07,0.005742987152189016,0.07844310253858566,0.004177750088274479,0.06435905396938324
190,9.999999974752427e-07,0.0057466416619718075,0.07842009514570236,0.004173064138740301,0.06436428427696228
191,9.999999974752427e-07,0.005753275938332081,0.07846494019031525,0.004174219910055399,0.06434391438961029
192,9.999999974752427e-07,0.005747886374592781,0.0785122662782669,0.004173783119767904,0.06433358043432236
193,9.999999974752427e-07,0.00573166785761714,0.07835268974304199,0.004175538197159767,0.06445897370576859
194,9.999999974752427e-07,0.005736971274018288,0.07841330766677856,0.004176551941782236,0.06441322714090347
195,9.999999974752427e-07,0.005737912841141224,0.07840010523796082,0.004175390116870403,0.06438666582107544
196,9.999999974752427e-07,0.005735449492931366,0.07841717451810837,0.004173450171947479,0.06437694281339645
197,9.999999974752427e-07,0.005740849766880274,0.0783858373761177,0.004174883011728525,0.0643988773226738
198,9.999999974752427e-07,0.005713691469281912,0.07820840924978256,0.004173298832029104,0.06436797231435776
199,9.999999974752427e-07,0.005719122942537069,0.07827005535364151,0.004172908142209053,0.06435976177453995
200,9.999999974752427e-07,0.005736318416893482,0.07834310084581375,0.004173368215560913,0.06439242511987686
201,9.999999974752427e-07,0.0057268342934548855,0.07831083983182907,0.004173255059868097,0.06433180719614029
202,9.999999974752427e-07,0.005736248102039099,0.0783924013376236,0.004174019675701857,0.06429993361234665
203,9.999999974752427e-07,0.005731065291911364,0.0783243253827095,0.004173404537141323,0.06436949223279953
204,9.999999974752427e-07,0.005728457123041153,0.07831458002328873,0.004175014328211546,0.06439101696014404
205,9.999999974752427e-07,0.005730808712542057,0.0783216804265976,0.004173728637397289,0.06435291469097137
206,9.999999974752427e-07,0.0057192519307136536,0.07824748009443283,0.004172853194177151,0.06437493115663528
207,9.999999974752427e-07,0.005729044321924448,0.07829506695270538,0.004171155393123627,0.06436861306428909
208,9.999999974752427e-07,0.005731355864554644,0.07831725478172302,0.004170470405369997,0.06437121331691742
209,9.999999974752427e-07,0.005730258300900459,0.07836957275867462,0.004173272754997015,0.06437084823846817
210,9.999999974752427e-07,0.005727551877498627,0.07837753742933273,0.004173953086137772,0.06437838077545166
211,9.999999974752427e-07,0.005723366979509592,0.07832635939121246,0.00417049927636981,0.06435879319906235
212,9.999999974752427e-07,0.005732618272304535,0.07834633439779282,0.004173110704869032,0.06436725705862045
213,9.999999974752427e-07,0.005728224292397499,0.07836763560771942,0.004171239677816629,0.0644131600856781
214,9.999999974752427e-07,0.005724065937101841,0.07829803228378296,0.00417032977566123,0.06434716284275055
215,9.999999974752427e-07,0.005726986564695835,0.07834666222333908,0.004171394743025303,0.06436163932085037
216,9.999999974752427e-07,0.005734209902584553,0.07836512476205826,0.0041735246777534485,0.06435835361480713
217,9.999999974752427e-07,0.0057234629057347775,0.07827753573656082,0.004169870633631945,0.06434638053178787
218,9.999999974752427e-07,0.005730874370783567,0.07831672579050064,0.004170672968029976,0.06435627490282059
219,9.999999974752427e-07,0.005715403705835342,0.07821539044380188,0.004168665502220392,0.06429370492696762
220,9.999999974752427e-07,0.005719850305467844,0.07825551927089691,0.004171567969024181,0.06439346075057983
221,9.999999974752427e-07,0.005742118693888187,0.07844062894582748,0.004170743282884359,0.06433290243148804
222,9.999999974752427e-07,0.005734358914196491,0.07840161770582199,0.004166894126683474,0.06431351602077484
223,9.999999974752427e-07,0.0057223583571612835,0.07830512523651123,0.004169840831309557,0.06435743719339371
224,9.999999974752427e-07,0.005724606104195118,0.07833518832921982,0.004167899955064058,0.06432778388261795
225,9.999999974752427e-07,0.005716791842132807,0.07827640324831009,0.004168180748820305,0.06430914998054504
226,9.999999974752427e-07,0.005725895520299673,0.07830896228551865,0.004168613813817501,0.06434883177280426
227,9.999999974752427e-07,0.005726280622184277,0.07829774916172028,0.004165205173194408,0.06432630866765976
228,9.999999974752427e-07,0.0057212235406041145,0.07829193025827408,0.00416750181466341,0.06436049938201904
229,9.999999974752427e-07,0.005717466119676828,0.07827547937631607,0.004168285056948662,0.06432728469371796
230,9.999999974752427e-07,0.0057382439263165,0.07839136570692062,0.004167504142969847,0.064348503947258
231,9.999999974752427e-07,0.00572263402864337,0.07828909903764725,0.004167049191892147,0.06435711681842804
232,9.999999974752427e-07,0.005730055272579193,0.07833956182003021,0.004170106258243322,0.06441638618707657
233,9.999999974752427e-07,0.005720609333366156,0.07829439640045166,0.004168937914073467,0.06435453146696091
234,9.999999974752427e-07,0.005719535984098911,0.07825710624456406,0.004167515784502029,0.06436163932085037
235,9.999999974752427e-07,0.0057234130799770355,0.07829640805721283,0.004168610088527203,0.06436589360237122
236,9.999999974752427e-07,0.005729628261178732,0.07836011052131653,0.004167432431131601,0.0643804520368576
237,9.999999974752427e-07,0.005719169043004513,0.07827556133270264,0.004164519254118204,0.06434433162212372
238,9.999999974752427e-07,0.005714274477213621,0.07817330956459045,0.004166852217167616,0.06432371586561203
239,9.999999974752427e-07,0.005715362261980772,0.07821754366159439,0.004168402869254351,0.06436552107334137
240,9.999999974752427e-07,0.005716173909604549,0.07829003036022186,0.004166803788393736,0.06431730836629868
241,9.999999974752427e-07,0.005711725447326899,0.07821699231863022,0.004163994919508696,0.06429631263017654
242,9.999999974752427e-07,0.005719554610550404,0.07827699929475784,0.0041660526767373085,0.06433376669883728
243,9.999999974752427e-07,0.0057142493315041065,0.07821844518184662,0.004166440572589636,0.06428724527359009
244,9.999999974752427e-07,0.005709264427423477,0.07817106693983078,0.004166190978139639,0.06435883790254593
245,9.999999974752427e-07,0.005722734145820141,0.07826963067054749,0.004166324157267809,0.06437402963638306
246,9.999999974752427e-07,0.005712716840207577,0.0782618522644043,0.00416250666603446,0.06432410329580307
247,9.999999974752427e-07,0.005718241445720196,0.07823378592729568,0.004163613077253103,0.06438702344894409
248,9.999999974752427e-07,0.005719978827983141,0.07824521511793137,0.004165389575064182,0.06441012024879456
249,9.999999974752427e-07,0.0057277316227555275,0.07836368680000305,0.004162972327321768,0.06428667902946472
250,9.999999974752427e-07,0.005713414866477251,0.07820656895637512,0.0041640871204435825,0.0643908753991127
251,9.999999974752427e-07,0.005712958052754402,0.07824216037988663,0.004161805380135775,0.06439759582281113
252,9.999999974752427e-07,0.005714160855859518,0.07826768606901169,0.00416416535153985,0.06437809020280838
253,9.999999974752427e-07,0.005725787952542305,0.07835527509450912,0.004163575358688831,0.06439223140478134
254,9.999999974752427e-07,0.005712337791919708,0.07823517173528671,0.004161696415394545,0.06432749330997467
255,9.999999974752427e-07,0.005715755745768547,0.07825476676225662,0.004164096899330616,0.06432822346687317
256,9.999999974752427e-07,0.005716090556234121,0.07825778424739838,0.004163981880992651,0.06430105865001678
257,9.999999974752427e-07,0.005717550870031118,0.07832131534814835,0.004160317126661539,0.06434235721826553
258,9.999999974752427e-07,0.005719137843698263,0.07828725129365921,0.004163059871643782,0.06434576958417892
259,9.999999974752427e-07,0.00571560300886631,0.07832276821136475,0.004162124823778868,0.06432168930768967
260,9.999999974752427e-07,0.005708555690944195,0.07821238785982132,0.00416464963927865,0.06435376405715942
261,9.999999974752427e-07,0.005717799067497253,0.07828465104103088,0.004161552991718054,0.06433427333831787
262,9.999999974752427e-07,0.005716638173907995,0.0782538503408432,0.004162926226854324,0.06428880244493484
