loss,mae,val_loss,val_mae,learning_rate
0.03886427357792854,0.22294677793979645,0.051759518682956696,0.2475534975528717,9.999999974752427e-07
0.03886427730321884,0.22294677793979645,0.051759496331214905,0.24755340814590454,9.999999974752427e-07
0.03886427357792854,0.22294677793979645,0.05175948143005371,0.24755337834358215,9.999999974752427e-07
0.03886427730321884,0.22294677793979645,0.05175946652889252,0.24755334854125977,9.999999974752427e-07
0.03886427730321884,0.22294677793979645,0.05175943300127983,0.247553288936615,9.999999974752427e-07
0.03886428102850914,0.22294677793979645,0.05175941437482834,0.24755321443080902,9.999999974752427e-07
0.03886428102850914,0.22294680774211884,0.05175939202308655,0.24755318462848663,9.999999974752427e-07
0.03886427730321884,0.22294682264328003,0.051759373396635056,0.24755315482616425,9.999999974752427e-07
0.03886427730321884,0.22294685244560242,0.05175936594605446,0.24755309522151947,9.999999974752427e-07
0.038864269852638245,0.22294685244560242,0.05175935849547386,0.24755308032035828,9.999999974752427e-07
0.038864269852638245,0.2229468673467636,0.051759347319602966,0.2475530505180359,9.999999974752427e-07
0.038864269852638245,0.2229468673467636,0.051759324967861176,0.2475529909133911,9.999999974752427e-07
0.03886427357792854,0.2229468822479248,0.05175931006669998,0.24755296111106873,9.999999974752427e-07
0.03886427357792854,0.2229468822479248,0.051759298890829086,0.24755290150642395,9.999999974752427e-07
0.03886427357792854,0.2229468822479248,0.051759280264377594,0.24755287170410156,9.999999974752427e-07
0.03886427730321884,0.2229468673467636,0.051759272813797,0.24755282700061798,9.999999974752427e-07
0.03886427730321884,0.22294685244560242,0.051759250462055206,0.24755282700061798,9.999999974752427e-07
0.03886427357792854,0.22294685244560242,0.051759228110313416,0.2475527673959732,9.999999974752427e-07
0.03886427357792854,0.2229468673467636,0.051759202033281326,0.2475527673959732,9.999999974752427e-07
0.03886427357792854,0.2229468673467636,0.05175919085741043,0.24755273759365082,9.999999974752427e-07
0.03886427357792854,0.2229468822479248,0.05175917595624924,0.24755270779132843,9.999999974752427e-07
0.03886427730321884,0.22294685244560242,0.05175916478037834,0.24755267798900604,9.999999974752427e-07
0.03886427357792854,0.2229468673467636,0.051759153604507446,0.2475525438785553,9.999999974752427e-07
0.03886427357792854,0.2229468822479248,0.05175913870334625,0.2475525438785553,9.999999974752427e-07
0.038864269852638245,0.2229468822479248,0.051759131252765656,0.2475525140762329,9.999999974752427e-07
0.03886427730321884,0.222946897149086,0.05175912752747536,0.2475525140762329,9.999999974752427e-07
0.03886427730321884,0.222946897149086,0.051759108901023865,0.24755248427391052,9.999999974752427e-07
0.038864269852638245,0.2229468822479248,0.05175910145044327,0.24755242466926575,9.999999974752427e-07
0.03886427730321884,0.2229468822479248,0.051759082823991776,0.24755240976810455,9.999999974752427e-07
0.03886427357792854,0.2229468822479248,0.051759060472249985,0.2475523203611374,9.999999974752427e-07
0.03886427357792854,0.2229468822479248,0.05175904184579849,0.24755226075649261,9.999999974752427e-07
0.038864269852638245,0.2229468822479248,0.0517590269446373,0.24755223095417023,9.999999974752427e-07
0.038864269852638245,0.222946897149086,0.051759012043476105,0.24755218625068665,9.999999974752427e-07
0.03886427357792854,0.222946897149086,0.05175900086760521,0.24755221605300903,9.999999974752427e-07
0.038864266127347946,0.222946897149086,0.05175898224115372,0.24755215644836426,9.999999974752427e-07
0.038864266127347946,0.222946897149086,0.05175898224115372,0.24755215644836426,9.999999974752427e-07
0.038864266127347946,0.222946897149086,0.051758963614702225,0.24755209684371948,9.999999974752427e-07
0.038864266127347946,0.2229468822479248,0.05175895616412163,0.2475520670413971,9.999999974752427e-07
0.038864269852638245,0.2229468822479248,0.05175894871354103,0.2475520372390747,9.999999974752427e-07
0.038864269852638245,0.2229468822479248,0.051758937537670135,0.2475520372390747,9.999999974752427e-07
0.038864269852638245,0.2229468822479248,0.05175892263650894,0.24755200743675232,9.999999974752427e-07
0.03886427357792854,0.2229468822479248,0.05175892263650894,0.24755199253559113,9.999999974752427e-07
0.038864269852638245,0.2229469269514084,0.05175890401005745,0.24755196273326874,9.999999974752427e-07
0.03886427730321884,0.2229469120502472,0.05175888538360596,0.24755196273326874,9.999999974752427e-07
0.03886427730321884,0.222946897149086,0.05175887048244476,0.24755190312862396,9.999999974752427e-07
0.03886427730321884,0.222946897149086,0.05175885930657387,0.24755190312862396,9.999999974752427e-07
0.03886427730321884,0.2229469269514084,0.05175885185599327,0.24755190312862396,9.999999974752427e-07
0.03886427357792854,0.222946897149086,0.05175883322954178,0.2475518435239792,9.999999974752427e-07
0.03886427357792854,0.2229469120502472,0.05175882205367088,0.2475518137216568,9.999999974752427e-07
0.03886427357792854,0.2229469120502472,0.051758795976638794,0.24755176901817322,9.999999974752427e-07
0.03886427357792854,0.222946897149086,0.051758792251348495,0.24755173921585083,9.999999974752427e-07
0.03886427357792854,0.2229469120502472,0.0517587885260582,0.24755173921585083,9.999999974752427e-07
0.038864269852638245,0.2229469120502472,0.0517587810754776,0.24755170941352844,9.999999974752427e-07
0.038864269852638245,0.222946897149086,0.0517587773501873,0.24755170941352844,9.999999974752427e-07
0.038864266127347946,0.222946897149086,0.05175876244902611,0.24755167961120605,9.999999974752427e-07
0.038864266127347946,0.222946897149086,0.05175875872373581,0.24755167961120605,9.999999974752427e-07
0.03886426240205765,0.222946897149086,0.051758747547864914,0.24755164980888367,9.999999974752427e-07
0.038864269852638245,0.222946897149086,0.05175874009728432,0.24755162000656128,9.999999974752427e-07
0.03886426240205765,0.2229468822479248,0.051758721470832825,0.2475515902042389,9.999999974752427e-07
0.03886426240205765,0.2229469120502472,0.051758721470832825,0.2475515604019165,9.999999974752427e-07
0.038864266127347946,0.222946897149086,0.05175871029496193,0.24755151569843292,9.999999974752427e-07
0.038864266127347946,0.2229468822479248,0.051758699119091034,0.24755148589611053,9.999999974752427e-07
0.038864269852638245,0.2229469120502472,0.05175869166851044,0.24755148589611053,9.999999974752427e-07
0.038864266127347946,0.2229469120502472,0.05175868794322014,0.24755145609378815,9.999999974752427e-07
0.038864266127347946,0.2229469120502472,0.051758669316768646,0.24755142629146576,9.999999974752427e-07
0.038864266127347946,0.2229469120502472,0.05175865441560745,0.24755139648914337,9.999999974752427e-07
0.038864266127347946,0.222946897149086,0.051758650690317154,0.24755142629146576,9.999999974752427e-07
0.038864266127347946,0.2229469269514084,0.05175863951444626,0.24755139648914337,9.999999974752427e-07
0.03886426240205765,0.2229469120502472,0.05175863206386566,0.24755139648914337,9.999999974752427e-07
0.03886426240205765,0.2229469120502472,0.05175862833857536,0.24755139648914337,9.999999974752427e-07
0.03886426240205765,0.2229469120502472,0.051758620887994766,0.2475513368844986,9.999999974752427e-07
0.03886426240205765,0.2229469120502472,0.05175861343741417,0.2475513368844986,9.999999974752427e-07
0.03886426240205765,0.2229469120502472,0.05175859481096268,0.24755129218101501,9.999999974752427e-07
0.038864266127347946,0.2229469120502472,0.05175859481096268,0.24755126237869263,9.999999974752427e-07
0.038864266127347946,0.2229469120502472,0.05175858736038208,0.24755126237869263,9.999999974752427e-07
0.038864269852638245,0.222946897149086,0.051758576184511185,0.24755123257637024,9.999999974752427e-07
0.038864266127347946,0.2229469269514084,0.05175856873393059,0.24755126237869263,9.999999974752427e-07
0.038864269852638245,0.2229469269514084,0.05175856500864029,0.24755123257637024,9.999999974752427e-07
0.038864269852638245,0.2229469269514084,0.0517585463821888,0.24755120277404785,9.999999974752427e-07
0.038864269852638245,0.22294694185256958,0.0517585463821888,0.24755120277404785,9.999999974752427e-07
0.038864269852638245,0.2229469269514084,0.0517585389316082,0.24755117297172546,9.999999974752427e-07
0.038864269852638245,0.22294694185256958,0.05175852030515671,0.24755112826824188,9.999999974752427e-07
